h3,total,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia,hc_clst_4,hc_clst_5,hc_clst_6,hc_clst_7
87a96c088ffffff,4,0,1,0,0,1,2,2,2,2
87a96c0acffffff,2,0,1,0,0,1,2,2,2,2
87a96c0e4ffffff,1,0,0,1,1,0,1,4,4,4
87a96c102ffffff,1,1,0,0,0,1,3,3,3,3
87a96c10bffffff,1,0,1,0,0,1,2,2,2,2
87a96c110ffffff,4,0,1,0,0,1,2,2,2,2
87a96c186ffffff,1,0,1,0,0,1,2,2,2,2
87a96c1b1ffffff,1,0,0,1,0,1,1,4,4,4
87a96c223ffffff,3,1,0,0,0,1,3,3,3,3
87a96c224ffffff,1,1,0,0,0,1,3,3,3,3
87a96c226ffffff,3,1,0,0,0,1,3,3,3,3
87a96c235ffffff,1,1,0,0,0,1,3,3,3,3
87a96c244ffffff,2,1,0,0,0,1,3,3,3,3
87a96c254ffffff,1,0,1,0,0,1,2,2,2,2
87a96c265ffffff,2,1,0,0,0,1,3,3,3,3
87a96c26affffff,1,1,0,0,0,1,3,3,3,3
87a96c26bffffff,4,1,0,0,0,1,3,3,3,3
87a96c26cffffff,3,1,0,0,0,1,3,3,3,3
87a96c26effffff,1,1,0,0,0,1,3,3,3,3
87a96c303ffffff,2,1,0,0,0,1,3,3,3,3
87a96c30affffff,2,1,0,0,0,1,3,3,3,3
87a96c30effffff,3,1,0,0,0,1,3,3,3,3
87a96c311ffffff,2,1,0,0,0,1,3,3,3,3
87a96c313ffffff,3,1,0,0,0,1,3,3,3,3
87a96c323ffffff,3,1,0,0,0,1,3,3,3,3
87a96c329ffffff,1,1,0,0,0,1,3,3,3,3
87a96c32bffffff,1,1,0,0,0,1,3,3,3,3
87a96c32dffffff,1,1,0,0,0,1,3,3,3,3
87a96c32effffff,4,1,0,0,0,1,3,3,3,3
87a96c331ffffff,1,1,0,0,1,0,4,5,5,7
87a96c34bffffff,2,1,0,0,0,1,3,3,3,3
87a96c376ffffff,3,1,0,0,0,1,3,3,3,3
87a96c3b6ffffff,1,1,0,0,0,1,3,3,3,3
87a96c414ffffff,1,0,1,0,0,1,2,2,2,2
87a96c41effffff,2,1,0,0,0,1,3,3,3,3
87a96c42effffff,1,0,1,0,0,1,2,2,2,2
87a96c463ffffff,1,0,1,0,0,1,2,2,2,2
87a96c482ffffff,1,0,1,0,0,1,2,2,2,2
87a96c48bffffff,1,1,0,0,0,1,3,3,3,3
87a96c492ffffff,1,0,0,1,0,1,1,4,4,4
87a96c496ffffff,2,1,0,0,0,1,3,3,3,3
87a96c49bffffff,1,1,0,0,0,0,4,5,5,5
87a96c4a0ffffff,2,1,0,0,0,1,3,3,3,3
87a96c4aeffffff,1,1,0,0,0,1,3,3,3,3
87a96c548ffffff,1,1,0,0,0,1,3,3,3,3
87a96c5a0ffffff,1,1,0,0,0,1,3,3,3,3
87a96c5a8ffffff,1,1,0,0,0,1,3,3,3,3
87a96c5aaffffff,1,1,0,0,0,1,3,3,3,3
87a96c5abffffff,2,1,0,0,0,1,3,3,3,3
87a96c5aeffffff,2,1,0,0,0,1,3,3,3,3
87a96c60cffffff,1,0,1,0,0,1,2,2,2,2
87a96c630ffffff,2,0,1,0,0,1,2,2,2,2
87a96c631ffffff,7,0,0.7142857142857143,0.2857142857142857,0,0.8571428571428571,1,1,1,1
87a96c635ffffff,1,1,0,0,0,1,3,3,3,3
87a96c650ffffff,7,0.8571428571428571,0.14285714285714285,0,0,1,4,5,5,5
87a96c691ffffff,1,0,0,1,0,1,1,4,4,4
87a96c6dcffffff,1,0,1,0,0,1,2,2,2,2
87a96c6e2ffffff,2,1,0,0,0,1,3,3,3,3
87a96c702ffffff,1,0,1,0,0,1,2,2,2,2
87a96c723ffffff,1,0,0,1,0,1,1,4,4,4
87a96c72affffff,1,0,1,0,0,1,2,2,2,2
87a96c785ffffff,1,0,0,1,1,0,1,4,4,4
87a96c7a9ffffff,1,0,0,1,0,1,1,4,4,4
87a96c81cffffff,1,0,1,0,0,1,2,2,2,2
87a96c843ffffff,1,0,0,1,0,1,1,4,4,4
87a96c84effffff,1,0,1,0,0,1,2,2,2,2
87a96c855ffffff,1,1,0,0,0,1,3,3,3,3
87a96c8b6ffffff,5,0,0.8,0.2,0,1,1,1,1,1
87a96c8e4ffffff,1,0,1,0,0,1,2,2,2,2
87a96c914ffffff,1,1,0,0,0,1,3,3,3,3
87a96c95effffff,1,0,1,0,0,1,2,2,2,2
87a96c9a2ffffff,1,1,0,0,0,1,3,3,3,3
87a96ca11ffffff,1,1,0,0,0,1,3,3,3,3
87a96ca13ffffff,1,0,0,1,0,1,1,4,4,4
87a96ca32ffffff,1,0,1,0,0,1,2,2,2,2
87a96ca81ffffff,1,1,0,0,0,1,3,3,3,3
87a96ca82ffffff,2,1,0,0,0,1,3,3,3,3
87a96ca89ffffff,1,0,1,0,0,1,2,2,2,2
87a96ca8dffffff,4,0.75,0.25,0,0,1,4,5,5,5
87a96ca9effffff,2,1,0,0,0,1,3,3,3,3
87a96cacbffffff,2,0,1,0,0,1,2,2,2,2
87a96cad0ffffff,2,0,1,0,0,1,2,2,2,2
87a96cad1ffffff,1,1,0,0,0,1,3,3,3,3
87a96cad4ffffff,3,0.6666666666666666,0.3333333333333333,0,0,1,4,5,5,5
87a96cb31ffffff,1,0,1,0,0,1,2,2,2,2
87a96cb4cffffff,1,0,1,0,0,1,2,2,2,2
87a96cb83ffffff,1,0,1,0,0,1,2,2,2,2
87a96cc12ffffff,1,1,0,0,0,1,3,3,3,3
87a96cc25ffffff,2,0,1,0,0,1,2,2,2,2
87a96cc61ffffff,1,0,1,0,0,1,2,2,2,2
87a96cc82ffffff,1,1,0,0,0,1,3,3,3,3
87a96cc86ffffff,1,1,0,0,0,1,3,3,3,3
87a96cc90ffffff,1,0,1,0,0,1,2,2,2,2
87a96cc91ffffff,1,0,1,0,0,1,2,2,2,2
87a96cc94ffffff,1,0,1,0,0,1,2,2,2,2
87a96cc95ffffff,1,1,0,0,0,1,3,3,3,3
87a96cca4ffffff,1,1,0,0,0,1,3,3,3,3
87a96ccb0ffffff,1,0,1,0,0,1,2,2,2,2
87a96cceaffffff,1,0,1,0,0,1,2,2,2,2
87a96cd00ffffff,1,1,0,0,0,1,3,3,3,3
87a96cd01ffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a96cd49ffffff,1,0,1,0,0,1,2,2,2,2
87a96cd4effffff,1,0,1,0,0,1,2,2,2,2
87a96cd6bffffff,1,1,0,0,0,1,3,3,3,3
87a96cd81ffffff,1,0,1,0,0,1,2,2,2,2
87a96cd98ffffff,1,1,0,0,0,1,3,3,3,3
87a96d000ffffff,1,1,0,0,1,0,4,5,5,7
87a96d002ffffff,1,1,0,0,1,0,4,5,5,7
87a96d004ffffff,1,1,0,0,1,0,4,5,5,7
87a96d006ffffff,1,1,0,0,1,0,4,5,5,7
87a96d008ffffff,1,1,0,0,0,1,3,3,3,3
87a96d014ffffff,2,1,0,0,1,0,4,5,5,7
87a96d01bffffff,1,1,0,0,0,1,3,3,3,3
87a96d01effffff,1,1,0,0,1,0,4,5,5,7
87a96d024ffffff,1,1,0,0,1,0,4,5,5,7
87a96d031ffffff,1,1,0,0,1,0,4,5,5,7
87a96d032ffffff,1,1,0,0,1,0,4,5,5,7
87a96d034ffffff,2,0.5,0.5,0,1,0,4,5,5,7
87a96d036ffffff,3,0.3333333333333333,0.6666666666666666,0,1,0,4,5,5,7
87a96d044ffffff,1,1,0,0,1,0,4,5,5,7
87a96d084ffffff,3,1,0,0,0,1,3,3,3,3
87a96d092ffffff,1,1,0,0,0,1,3,3,3,3
87a96d093ffffff,1,1,0,0,0,1,3,3,3,3
87a96d094ffffff,1,1,0,0,1,0,4,5,5,7
87a96d095ffffff,4,1,0,0,0.25,0.75,4,5,5,5
87a96d096ffffff,1,1,0,0,1,0,4,5,5,7
87a96d0b6ffffff,3,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87a96d0c4ffffff,2,1,0,0,0,1,3,3,3,3
87a96d0c5ffffff,3,1,0,0,0,1,3,3,3,3
87a96d0e4ffffff,1,1,0,0,0,0,4,5,5,5
87a96d0e9ffffff,1,1,0,0,1,0,4,5,5,7
87a96d0edffffff,3,0,1,0,0.6666666666666666,0.3333333333333333,1,1,1,1
87a96d0f5ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a96d104ffffff,4,1,0,0,0.25,0.5,4,5,5,5
87a96d106ffffff,1,1,0,0,0,1,3,3,3,3
87a96d108ffffff,1,1,0,0,0,1,3,3,3,3
87a96d10bffffff,3,1,0,0,0,1,3,3,3,3
87a96d110ffffff,26,0,0.9615384615384616,0.03846153846153846,0.8846153846153846,0.1153846153846154,1,1,1,1
87a96d111ffffff,43,0.02325581395348837,0.9767441860465116,0,0.8837209302325582,0.11627906976744186,1,1,1,1
87a96d112ffffff,1,0,1,0,1,0,1,1,6,6
87a96d114ffffff,1,0,1,0,1,0,1,1,6,6
87a96d115ffffff,24,0.04166666666666666,0.9166666666666666,0.04166666666666666,0.875,0.125,1,1,1,1
87a96d11affffff,1,1,0,0,1,0,4,5,5,7
87a96d11bffffff,1,1,0,0,1,0,4,5,5,7
87a96d11effffff,1,1,0,0,0,1,3,3,3,3
87a96d120ffffff,1,1,0,0,0,1,3,3,3,3
87a96d121ffffff,1,1,0,0,0,0,4,5,5,5
87a96d132ffffff,3,1,0,0,0,1,3,3,3,3
87a96d133ffffff,1,1,0,0,0,1,3,3,3,3
87a96d136ffffff,1,1,0,0,1,0,4,5,5,7
87a96d140ffffff,1,1,0,0,0,1,3,3,3,3
87a96d150ffffff,1,1,0,0,1,0,4,5,5,7
87a96d152ffffff,2,1,0,0,1,0,4,5,5,7
87a96d155ffffff,2,1,0,0,0,1,3,3,3,3
87a96d15cffffff,1,1,0,0,0,1,3,3,3,3
87a96d164ffffff,1,1,0,0,1,0,4,5,5,7
87a96d169ffffff,1,1,0,0,0,1,3,3,3,3
87a96d16affffff,1,1,0,0,0,1,3,3,3,3
87a96d16dffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d16effffff,1,1,0,0,0,1,3,3,3,3
87a96d172ffffff,2,1,0,0,0,1,3,3,3,3
87a96d181ffffff,1,1,0,0,0,0,4,5,5,5
87a96d182ffffff,1,1,0,0,0,1,3,3,3,3
87a96d186ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a96d188ffffff,1,1,0,0,1,0,4,5,5,7
87a96d189ffffff,1,1,0,0,1,0,4,5,5,7
87a96d18dffffff,3,0,1,0,0.6666666666666666,0.3333333333333333,1,1,1,1
87a96d190ffffff,1,1,0,0,1,0,4,5,5,7
87a96d196ffffff,2,1,0,0,0,1,3,3,3,3
87a96d1a1ffffff,3,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87a96d1a4ffffff,2,1,0,0,0,1,3,3,3,3
87a96d1a6ffffff,1,1,0,0,0,1,3,3,3,3
87a96d1a8ffffff,1,0,1,0,1,0,1,1,6,6
87a96d1abffffff,1,0,1,0,1,0,1,1,6,6
87a96d1b1ffffff,2,1,0,0,0.5,0,4,5,5,7
87a96d1b2ffffff,1,1,0,0,0,1,3,3,3,3
87a96d1b5ffffff,1,1,0,0,0,1,3,3,3,3
87a96d203ffffff,1,0,0,1,1,0,1,4,4,4
87a96d20affffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87a96d20bffffff,3,1,0,0,0,0.6666666666666666,4,5,5,5
87a96d218ffffff,162,0.03086419753086419,0.845679012345679,0.12345679012345678,0.8518518518518519,0.10493827160493828,1,1,1,1
87a96d219ffffff,24,0,1,0,0.875,0.04166666666666666,1,1,1,1
87a96d21bffffff,39,0.05128205128205128,0.9230769230769232,0.02564102564102564,0.8717948717948718,0,1,1,1,1
87a96d21cffffff,1,0,1,0,1,0,1,1,6,6
87a96d21effffff,1,0,1,0,1,0,1,1,6,6
87a96d221ffffff,1,1,0,0,0,0,4,5,5,5
87a96d22dffffff,4,0.75,0.25,0,0.25,0.25,4,5,5,5
87a96d256ffffff,2,1,0,0,0,0,4,5,5,5
87a96d259ffffff,1,1,0,0,0,0,4,5,5,5
87a96d260ffffff,1,1,0,0,1,0,4,5,5,7
87a96d26effffff,1,1,0,0,0,0,4,5,5,5
87a96d271ffffff,1,1,0,0,1,0,4,5,5,7
87a96d274ffffff,1,1,0,0,0,1,3,3,3,3
87a96d2a1ffffff,1,1,0,0,0,1,3,3,3,3
87a96d2a2ffffff,1,1,0,0,0,0,4,5,5,5
87a96d2a6ffffff,4,1,0,0,0,1,3,3,3,3
87a96d2abffffff,1,1,0,0,1,0,4,5,5,7
87a96d2adffffff,1,0,1,0,1,0,1,1,6,6
87a96d2c0ffffff,2,1,0,0,1,0,4,5,5,7
87a96d2d0ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a96d2d1ffffff,1,1,0,0,0,0,4,5,5,5
87a96d2e0ffffff,1,1,0,0,1,0,4,5,5,7
87a96d2e2ffffff,4,1,0,0,0.5,0,4,5,5,7
87a96d2e3ffffff,1,1,0,0,0,0,4,5,5,5
87a96d2e4ffffff,2,0,1,0,0.5,0.5,1,1,1,1
87a96d2e6ffffff,1,0,1,0,1,0,1,1,6,6
87a96d2eaffffff,1,1,0,0,0,0,4,5,5,5
87a96d2eeffffff,1,1,0,0,0,0,4,5,5,5
87a96d2f1ffffff,1,1,0,0,0,0,4,5,5,5
87a96d2f3ffffff,2,1,0,0,0,0,4,5,5,5
87a96d2f4ffffff,1,0,0,1,0,1,1,4,4,4
87a96d2f5ffffff,4,0.75,0.25,0,0,0.5,4,5,5,5
87a96d300ffffff,3,1,0,0,1,0,4,5,5,7
87a96d340ffffff,1,0,1,0,0,1,2,2,2,2
87a96d341ffffff,1,0,1,0,1,0,1,1,6,6
87a96d34effffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a96d350ffffff,6,0,1,0,0.6666666666666666,0.16666666666666666,1,1,1,1
87a96d351ffffff,6,0,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,1,1,1,1
87a96d352ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a96d353ffffff,44,0.02272727272727272,0.9090909090909092,0.06818181818181818,0.7954545454545454,0.09090909090909093,1,1,1,1
87a96d355ffffff,3,0,0.6666666666666666,0.3333333333333333,1,0,1,1,1,1
87a96d35cffffff,1,1,0,0,1,0,4,5,5,7
87a96d35effffff,1,1,0,0,0,0,4,5,5,5
87a96d361ffffff,1,1,0,0,0,1,3,3,3,3
87a96d380ffffff,1,1,0,0,1,0,4,5,5,7
87a96d389ffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d3a0ffffff,1,0,1,0,1,0,1,1,6,6
87a96d3a6ffffff,1,1,0,0,0,0,4,5,5,5
87a96d400ffffff,1,1,0,0,0,0,4,5,5,5
87a96d406ffffff,3,1,0,0,0,1,3,3,3,3
87a96d410ffffff,2,1,0,0,0,1,3,3,3,3
87a96d411ffffff,2,1,0,0,0,1,3,3,3,3
87a96d412ffffff,3,1,0,0,0,1,3,3,3,3
87a96d413ffffff,1,1,0,0,0,1,3,3,3,3
87a96d41affffff,1,1,0,0,0,1,3,3,3,3
87a96d41bffffff,2,1,0,0,0,1,3,3,3,3
87a96d421ffffff,3,1,0,0,0,1,3,3,3,3
87a96d422ffffff,1,1,0,0,0,1,3,3,3,3
87a96d423ffffff,2,1,0,0,0,1,3,3,3,3
87a96d424ffffff,3,1,0,0,0,1,3,3,3,3
87a96d426ffffff,4,1,0,0,0,1,3,3,3,3
87a96d42affffff,2,1,0,0,0,0.5,4,5,5,5
87a96d42cffffff,3,1,0,0,0,1,3,3,3,3
87a96d42effffff,1,1,0,0,0,1,3,3,3,3
87a96d431ffffff,5,1,0,0,0,1,3,3,3,3
87a96d434ffffff,4,1,0,0,0,1,3,3,3,3
87a96d435ffffff,2,1,0,0,0,1,3,3,3,3
87a96d436ffffff,1,1,0,0,0,1,3,3,3,3
87a96d444ffffff,1,1,0,0,1,0,4,5,5,7
87a96d449ffffff,1,1,0,0,0,0,4,5,5,5
87a96d44dffffff,1,1,0,0,0,0,4,5,5,5
87a96d451ffffff,1,1,0,0,0,0,4,5,5,5
87a96d458ffffff,1,1,0,0,0,0,4,5,5,5
87a96d45effffff,1,1,0,0,0,0,4,5,5,5
87a96d460ffffff,1,1,0,0,0,1,3,3,3,3
87a96d461ffffff,2,1,0,0,0,1,3,3,3,3
87a96d463ffffff,1,1,0,0,0,0,4,5,5,5
87a96d468ffffff,3,1,0,0,0,1,3,3,3,3
87a96d46cffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a96d46dffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d474ffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d481ffffff,1,1,0,0,0,1,3,3,3,3
87a96d483ffffff,1,1,0,0,0,1,3,3,3,3
87a96d485ffffff,3,1,0,0,0,1,3,3,3,3
87a96d489ffffff,5,1,0,0,0,1,3,3,3,3
87a96d48affffff,4,1,0,0,0,1,3,3,3,3
87a96d48bffffff,2,1,0,0,0,1,3,3,3,3
87a96d48dffffff,1,1,0,0,0,1,3,3,3,3
87a96d496ffffff,1,0,1,0,1,0,1,1,6,6
87a96d49bffffff,1,1,0,0,0,0,4,5,5,5
87a96d4a0ffffff,4,1,0,0,0,1,3,3,3,3
87a96d4a1ffffff,1,1,0,0,0,1,3,3,3,3
87a96d4a3ffffff,2,1,0,0,0,1,3,3,3,3
87a96d4a5ffffff,1,1,0,0,0,1,3,3,3,3
87a96d4a9ffffff,3,1,0,0,0,0.6666666666666666,4,5,5,5
87a96d4aaffffff,2,1,0,0,0,1,3,3,3,3
87a96d4abffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d4aeffffff,1,1,0,0,0,1,3,3,3,3
87a96d4d2ffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d4d4ffffff,3,1,0,0,0,1,3,3,3,3
87a96d4d8ffffff,1,1,0,0,0,0,4,5,5,5
87a96d4d9ffffff,1,1,0,0,0,1,3,3,3,3
87a96d4daffffff,2,1,0,0,0,1,3,3,3,3
87a96d4dcffffff,2,1,0,0,0,1,3,3,3,3
87a96d4deffffff,2,1,0,0,0,1,3,3,3,3
87a96d4f3ffffff,2,1,0,0,0,1,3,3,3,3
87a96d4f4ffffff,4,1,0,0,0,1,3,3,3,3
87a96d502ffffff,3,1,0,0,0,1,3,3,3,3
87a96d50bffffff,1,1,0,0,0,1,3,3,3,3
87a96d516ffffff,1,1,0,0,0,1,3,3,3,3
87a96d518ffffff,1,1,0,0,0,1,3,3,3,3
87a96d519ffffff,7,1,0,0,0,1,3,3,3,3
87a96d51bffffff,2,1,0,0,0,1,3,3,3,3
87a96d51cffffff,5,1,0,0,0,1,3,3,3,3
87a96d51dffffff,1,1,0,0,0,1,3,3,3,3
87a96d51effffff,1,1,0,0,0,1,3,3,3,3
87a96d534ffffff,5,1,0,0,0,1,3,3,3,3
87a96d535ffffff,2,1,0,0,0,1,3,3,3,3
87a96d541ffffff,1,1,0,0,0,1,3,3,3,3
87a96d544ffffff,2,1,0,0,0,1,3,3,3,3
87a96d546ffffff,3,1,0,0,0,1,3,3,3,3
87a96d54dffffff,1,1,0,0,1,0,4,5,5,7
87a96d558ffffff,1,0,0,1,1,0,1,4,4,4
87a96d559ffffff,1,1,0,0,0,1,3,3,3,3
87a96d55affffff,1,0,1,0,1,0,1,1,6,6
87a96d55cffffff,1,1,0,0,1,0,4,5,5,7
87a96d55dffffff,1,1,0,0,0,1,3,3,3,3
87a96d560ffffff,45,0.02222222222222222,0.9111111111111112,0.06666666666666667,0.5111111111111111,0.4222222222222222,1,1,1,1
87a96d561ffffff,48,0.02083333333333333,0.9583333333333334,0.02083333333333333,0.625,0.3333333333333333,1,1,1,1
87a96d563ffffff,40,0,1,0,0.675,0.3,1,1,1,1
87a96d564ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a96d565ffffff,6,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a96d568ffffff,2,0,1,0,0.5,0.5,1,1,1,1
87a96d56affffff,5,1,0,0,1,0,4,5,5,7
87a96d56cffffff,5,0.2,0.8,0,0.6,0.2,1,1,1,1
87a96d56dffffff,1,0,1,0,1,0,1,1,6,6
87a96d56effffff,2,1,0,0,1,0,4,5,5,7
87a96d572ffffff,3,1,0,0,0,1,3,3,3,3
87a96d573ffffff,1,1,0,0,0,0,4,5,5,5
87a96d580ffffff,2,1,0,0,0,1,3,3,3,3
87a96d586ffffff,7,0.2857142857142857,0.7142857142857143,0,0,1,1,1,1,1
87a96d589ffffff,2,1,0,0,0,1,3,3,3,3
87a96d58bffffff,7,1,0,0,0,1,3,3,3,3
87a96d599ffffff,3,1,0,0,0,1,3,3,3,3
87a96d5a9ffffff,4,1,0,0,0,1,3,3,3,3
87a96d5b1ffffff,5,1,0,0,0,1,3,3,3,3
87a96d61bffffff,1,1,0,0,1,0,4,5,5,7
87a96d61effffff,1,0,1,0,1,0,1,1,6,6
87a96d630ffffff,1,1,0,0,0,0,4,5,5,5
87a96d632ffffff,1,1,0,0,0,0,4,5,5,5
87a96d636ffffff,3,1,0,0,0,1,3,3,3,3
87a96d641ffffff,1,1,0,0,0,0,4,5,5,5
87a96d655ffffff,1,1,0,0,0,0,4,5,5,5
87a96d671ffffff,1,1,0,0,0,0,4,5,5,5
87a96d694ffffff,1,0,1,0,0,0,1,1,1,1
87a96d6b1ffffff,1,1,0,0,0,1,3,3,3,3
87a96d6b4ffffff,3,0,1,0,0.3333333333333333,0.6666666666666666,1,1,1,1
87a96d6e8ffffff,1,1,0,0,1,0,4,5,5,7
87a96d6e9ffffff,1,1,0,0,0,0,4,5,5,5
87a96d702ffffff,2,1,0,0,0,0,4,5,5,5
87a96d704ffffff,1,1,0,0,0,1,3,3,3,3
87a96d710ffffff,1,1,0,0,0,0,4,5,5,5
87a96d712ffffff,7,0.2857142857142857,0.7142857142857143,0,0.42857142857142855,0.2857142857142857,1,1,1,1
87a96d719ffffff,1,1,0,0,0,0,4,5,5,5
87a96d753ffffff,2,1,0,0,0,1,3,3,3,3
87a96d759ffffff,1,1,0,0,0,0,4,5,5,5
87a96d762ffffff,1,1,0,0,1,0,4,5,5,7
87a96d769ffffff,1,1,0,0,0,1,3,3,3,3
87a96d771ffffff,1,1,0,0,0,0,4,5,5,5
87a96d781ffffff,1,1,0,0,0,1,3,3,3,3
87a96d793ffffff,1,1,0,0,0,1,3,3,3,3
87a96d796ffffff,2,1,0,0,0,1,3,3,3,3
87a96d79affffff,16,0,0.9375,0.0625,1,0,1,1,1,1
87a96d79bffffff,6,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,1,1,1,1
87a96d7a1ffffff,39,0,1,0,0.8974358974358975,0.10256410256410256,1,1,1,1
87a96d7a8ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a96d7adffffff,1,1,0,0,0,0,4,5,5,5
87a96d7aeffffff,1,1,0,0,0,1,3,3,3,3
87a96d7b0ffffff,1,1,0,0,0,1,3,3,3,3
87a96d7b6ffffff,3,1,0,0,0,0.6666666666666666,4,5,5,5
87a96d800ffffff,1,1,0,0,0,1,3,3,3,3
87a96d803ffffff,2,1,0,0,0,1,3,3,3,3
87a96d804ffffff,1,1,0,0,0,1,3,3,3,3
87a96d809ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a96d80bffffff,1,1,0,0,0,1,3,3,3,3
87a96d80cffffff,1,1,0,0,0,1,3,3,3,3
87a96d813ffffff,1,1,0,0,1,0,4,5,5,7
87a96d818ffffff,4,1,0,0,0,1,3,3,3,3
87a96d819ffffff,1,1,0,0,0,1,3,3,3,3
87a96d81affffff,1,1,0,0,0,1,3,3,3,3
87a96d81dffffff,4,1,0,0,0.25,0.5,4,5,5,5
87a96d822ffffff,3,1,0,0,0,0.6666666666666666,4,5,5,5
87a96d829ffffff,2,1,0,0,0,1,3,3,3,3
87a96d82affffff,1,1,0,0,0,1,3,3,3,3
87a96d82bffffff,1,1,0,0,1,0,4,5,5,7
87a96d830ffffff,3,1,0,0,0,1,3,3,3,3
87a96d834ffffff,2,1,0,0,0,1,3,3,3,3
87a96d835ffffff,1,1,0,0,0,1,3,3,3,3
87a96d841ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a96d842ffffff,1,1,0,0,0,1,3,3,3,3
87a96d843ffffff,1,1,0,0,0,1,3,3,3,3
87a96d844ffffff,4,1,0,0,0,0.5,4,5,5,5
87a96d845ffffff,4,1,0,0,0,1,3,3,3,3
87a96d846ffffff,4,1,0,0,0,1,3,3,3,3
87a96d849ffffff,1,1,0,0,0,0,4,5,5,5
87a96d84affffff,1,1,0,0,0,1,3,3,3,3
87a96d84bffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d84effffff,4,1,0,0,0,0.75,4,5,5,5
87a96d851ffffff,1,1,0,0,0,1,3,3,3,3
87a96d854ffffff,1,1,0,0,1,0,4,5,5,7
87a96d855ffffff,2,1,0,0,0,1,3,3,3,3
87a96d856ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a96d858ffffff,1,1,0,0,0,1,3,3,3,3
87a96d859ffffff,1,1,0,0,0,1,3,3,3,3
87a96d85affffff,1,1,0,0,0,0,4,5,5,5
87a96d85bffffff,6,1,0,0,0.5,0.5,4,5,5,5
87a96d85dffffff,1,1,0,0,0,1,3,3,3,3
87a96d860ffffff,1,1,0,0,0,1,3,3,3,3
87a96d861ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a96d862ffffff,1,1,0,0,0,1,3,3,3,3
87a96d863ffffff,3,1,0,0,0,1,3,3,3,3
87a96d864ffffff,2,1,0,0,0,1,3,3,3,3
87a96d866ffffff,1,1,0,0,0,1,3,3,3,3
87a96d868ffffff,7,1,0,0,0.42857142857142855,0.5714285714285714,4,5,5,5
87a96d86affffff,8,1,0,0,0.25,0.625,4,5,5,5
87a96d86cffffff,1,1,0,0,1,0,4,5,5,7
87a96d86dffffff,3,1,0,0,0,1,3,3,3,3
87a96d86effffff,5,1,0,0,0.2,0.4,4,5,5,5
87a96d870ffffff,1,1,0,0,1,0,4,5,5,7
87a96d871ffffff,3,1,0,0,0,1,3,3,3,3
87a96d873ffffff,1,1,0,0,0,0,4,5,5,5
87a96d876ffffff,1,1,0,0,0,1,3,3,3,3
87a96d885ffffff,1,1,0,0,0,1,3,3,3,3
87a96d891ffffff,2,1,0,0,0,0.5,4,5,5,5
87a96d893ffffff,1,1,0,0,0,1,3,3,3,3
87a96d8aeffffff,1,1,0,0,0,1,3,3,3,3
87a96d8c1ffffff,1,1,0,0,1,0,4,5,5,7
87a96d8c2ffffff,1,1,0,0,1,0,4,5,5,7
87a96d8c4ffffff,1,1,0,0,0,1,3,3,3,3
87a96d8c5ffffff,1,1,0,0,0,0,4,5,5,5
87a96d8c8ffffff,5,1,0,0,0.2,0.8,4,5,5,5
87a96d8caffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a96d8ccffffff,2,1,0,0,0,1,3,3,3,3
87a96d8cdffffff,6,1,0,0,0.16666666666666666,0.6666666666666666,4,5,5,5
87a96d8ceffffff,5,1,0,0,0,0.8,4,5,5,5
87a96d8d1ffffff,1,1,0,0,0,1,3,3,3,3
87a96d8d3ffffff,1,1,0,0,1,0,4,5,5,7
87a96d8daffffff,1,1,0,0,0,1,3,3,3,3
87a96d8dbffffff,1,1,0,0,0,1,3,3,3,3
87a96d8dcffffff,4,1,0,0,0,1,3,3,3,3
87a96d8deffffff,6,1,0,0,0,1,3,3,3,3
