h3,tipo,agricultura_med_grandes_patrones,ganaderia_med_grandes_patrones,ganaderia_peq_patrones,ganaderia_sin_asal,agricultura_peq_patrones,agricultura_sin_asal,forestal_peq_patrones,mixta_sin_asal,mixta_med_grandes_patrones,mixta_peq_patrones,forestal_med_grandes_patrones,total,n_sin_asal,n_peq_patr,n_myg_patr,n_agric,n_ganaderia,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia
87a94580dffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945814ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945831ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945832ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945840ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945841ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945845ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945846ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945849ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a94584cffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a94584effffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a94585cffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a94585effffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945863ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945869ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a94586bffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a94586cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a94586dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945870ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945876ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945881ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945882ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a9458c4ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9458c6ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a9458c8ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9458d9ffffff,NAF,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,1,0,0,1
87a945908ffffff,NAF,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,6,1,0,0,0,1
87a945909ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a94590cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945930ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a945940ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945943ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945948ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a94594affffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a94594bffffff,NAF,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,6,1,0,0,0,1
87a94594effffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a945954ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a94595dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945961ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a94596cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945971ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945989ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a94598cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945996ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a9459b2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945a20ffffff,NAF,0,0,0,3,0,0,0,1,0,0,0,4,4,0,0,0,3,1,0,0,0,0.75
87a945a32ffffff,NAF,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,0,0,1
87a945a36ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a945a4bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945a4dffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a945ab6ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b08ffffff,Estab. OEDE,0,1,0,0,2,0,0,0,0,0,0,3,0,2,1,2,1,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
87a945b08ffffff,NAF,0,0,0,4,0,6,0,0,0,0,0,10,10,0,0,6,4,1,0,0,0.6,0.4
87a945b0cffffff,Estab. OEDE,2,0,0,0,3,0,0,0,0,0,0,5,0,3,2,5,0,0,0.6,0.4,1,0
87a945b0cffffff,NAF,0,0,0,3,0,2,0,3,0,0,0,8,8,0,0,2,3,1,0,0,0.25,0.375
87a945b0effffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b13ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945b16ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945b1affffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a945b1cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b1effffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87a945b28ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a945b29ffffff,Estab. OEDE,1,0,1,0,3,0,0,0,0,0,0,5,0,4,1,4,1,0,0.8,0.2,0.8,0.2
87a945b29ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b2affffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b2bffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87a945b2bffffff,NAF,0,0,0,1,0,3,0,0,0,0,0,4,4,0,0,3,1,1,0,0,0.75,0.25
87a945b34ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b35ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945b44ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a945b46ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a945b50ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87a945b50ffffff,NAF,0,0,0,1,0,1,0,1,0,0,0,3,3,0,0,1,1,1,0,0,0.3333333333333333,0.3333333333333333
87a945b52ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b54ffffff,NAF,0,0,0,5,0,0,0,1,0,0,0,6,6,0,0,0,5,1,0,0,0,0.8333333333333334
87a945b55ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87a945b60ffffff,NAF,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,0,0,1
87a945b61ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b62ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b65ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b6bffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945b70ffffff,NAF,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,2,0.5,0.5,0,0,1
87a945b73ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b74ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a945b75ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b76ffffff,NAF,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0.5,0.5
87a945b80ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945b82ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945b84ffffff,NAF,0,0,2,2,0,3,0,0,0,0,0,7,5,2,0,3,4,0.7142857142857143,0.2857142857142857,0,0.42857142857142855,0.5714285714285714
87a945b85ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945b86ffffff,Estab. OEDE,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
87a945b86ffffff,NAF,0,0,0,12,0,3,0,2,0,0,0,17,17,0,0,3,12,1,0,0,0.17647058823529413,0.7058823529411765
87a945b88ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945b8dffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945b90ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945b92ffffff,NAF,0,0,0,2,0,2,0,0,0,0,0,4,4,0,0,2,2,1,0,0,0.5,0.5
87a945b93ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a945b94ffffff,NAF,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0.5,0.5
87a945b95ffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87a945b96ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87a945b96ffffff,NAF,0,0,0,2,0,1,0,0,0,0,0,3,3,0,0,1,2,1,0,0,0.3333333333333333,0.6666666666666666
87a945b9dffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945ba4ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a945ba8ffffff,NAF,0,0,0,8,0,0,0,1,0,0,0,9,9,0,0,0,8,1,0,0,0,0.8888888888888888
87a945baaffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945babffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a945badffffff,NAF,0,0,0,2,0,1,0,0,0,0,0,3,3,0,0,1,2,1,0,0,0.3333333333333333,0.6666666666666666
87a945baeffffff,NAF,0,0,0,5,0,0,0,1,0,0,0,6,6,0,0,0,5,1,0,0,0,0.8333333333333334
87a945c40ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945c96ffffff,NAF,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,1,0,1
87a945c98ffffff,NAF,0,0,2,0,0,0,0,0,0,1,0,3,0,3,0,0,2,0,1,0,0,0.6666666666666666
87a945ca1ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87a945cb4ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945d04ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945d06ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945d0bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945d0cffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945d10ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945d12ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945d20ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a945d22ffffff,NAF,0,0,3,3,0,0,0,0,0,0,0,6,3,3,0,0,6,0.5,0.5,0,0,1
87a945d25ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945d28ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945d2affffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945d2bffffff,Estab. OEDE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
87a945d35ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945d86ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945da6ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a945da8ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a945daaffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a945db0ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945db2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945db3ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a945db4ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a945db6ffffff,NAF,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0.5,0.5,0,0,0.5
87a946001ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a946081ffffff,NAF,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0
87a946082ffffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87a946090ffffff,Estab. OEDE,1,0,2,0,0,0,0,0,0,0,0,3,0,2,1,1,2,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
87a946091ffffff,Estab. OEDE,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
87a946092ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87a946096ffffff,Estab. OEDE,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,0,0.5,0.5,1,0
87a9460a1ffffff,NAF,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0.5,0
87a9460aeffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a9460b2ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a9460b3ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a9460b6ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946190ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a946191ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a946192ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a946194ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a946196ffffff,NAF,0,0,0,1,0,0,0,2,0,0,0,3,3,0,0,0,1,1,0,0,0,0.3333333333333333
87a9461b0ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9461b2ffffff,NAF,0,0,0,4,0,1,0,5,0,0,0,10,10,0,0,1,4,1,0,0,0.1,0.4
87a9461b3ffffff,NAF,0,0,0,4,0,0,0,1,0,0,0,5,5,0,0,0,4,1,0,0,0,0.8
87a9461b6ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946402ffffff,NAF,0,0,0,2,0,0,0,1,0,0,0,3,3,0,0,0,2,1,0,0,0,0.6666666666666666
87a946406ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a946412ffffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87a946416ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a946419ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a94641bffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87a946424ffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87a946425ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a946433ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87a946433ffffff,NAF,0,0,0,4,0,1,0,0,0,0,0,5,5,0,0,1,4,1,0,0,0.2,0.8
87a946434ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a946465ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a946474ffffff,Estab. OEDE,0,0,3,0,3,0,1,0,0,0,0,7,0,7,0,3,3,0,1,0,0.42857142857142855,0.42857142857142855
87a946474ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a94648effffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87a946492ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9464a2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9464a4ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9464a6ffffff,NAF,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0.5,0
87a9464a8ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9464abffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a9464b2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9464c2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9464d1ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9464d4ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9464d5ffffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87a9464f1ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9464f2ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87a9464f3ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a946500ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a946505ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946509ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a94650dffffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87a94650effffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87a946512ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946516ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a94651cffffff,NAF,0,0,0,1,0,4,0,0,0,0,0,5,5,0,0,4,1,1,0,0,0.8,0.2
87a94651dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946520ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946524ffffff,Estab. OEDE,0,0,1,0,2,0,0,0,0,0,0,3,0,3,0,2,1,0,1,0,0.6666666666666666,0.3333333333333333
87a946526ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a94652affffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a94654dffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a946550ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946553ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a94655bffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87a94655bffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a946563ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a946565ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a94656bffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a946573ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946580ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87a946581ffffff,NAF,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,1,0,0,1,0
87a946582ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a946583ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87a946585ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a946586ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87a94658affffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a94658bffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a94658cffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87a946590ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a946591ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a946594ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87a946595ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87a946596ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a946598ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87a946599ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87a94659bffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87a94659effffff,NAF,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0.5,0
87a9465a1ffffff,NAF,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,1,0,0,1,0
87a9465a3ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9465a6ffffff,Estab. OEDE,2,0,2,0,2,0,4,0,0,0,0,10,0,8,2,4,2,0,0.8,0.2,0.4,0.2
87a9465a6ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87a9465a9ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87a9465abffffff,NAF,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0.5,0.5
